transaction_id,carrier_id,carrier_name,transaction_type,document_type,timestamp,hour_of_day,day_of_week,email,phone,ip_address,region,state,amount,session_duration_seconds,pages_visited,failed_attempts,device_type,browser,is_anomaly,anomaly_type,risk_score
TXN-000010,CR-0114,Hamilton-Marsh Trucking,CONTACT_UPDATE,COMPLIANCE_FORM,2026-05-02 14:46:43,14,Saturday,aprilgrant@example.net,455.920.0920,179.110.213.233,Northwest,RI,371.83,1032,9,0,Desktop,Safari,False,NONE,23.0
TXN-001238,CR-0118,"Patel, Lopez and Hurley Logistics",NEW_CARRIER_REGISTRATION,VEHICLE_REGISTRATION,2026-05-02 14:54:53,14,Saturday,smithjennifer@example.com,620-538-0807x205,151.47.75.164,Southeast,CA,351.01,639,15,1,Desktop,Firefox,False,NONE,21.6
TXN-000389,CR-0125,Dixon-Brown Trucking,AUTHORITY_RENEWAL,COMPLIANCE_FORM,2026-05-02 15:08:31,15,Saturday,marksmith@example.net,+1-407-400-8810,71.36.165.207,Northeast,DE,347.7,931,11,0,Desktop,Edge,False,NONE,11.5
TXN-000842,CR-0154,Davis-Chan Transport,NEW_CARRIER_REGISTRATION,VEHICLE_REGISTRATION,2026-05-02 15:16:53,15,Saturday,shannon28@example.org,001-495-504-7869x096,158.87.173.76,Southwest,VT,0.0,660,7,0,Desktop,Safari,False,NONE,19.1
TXN-001788,CR-0133,"Travis, Smith and Jones Transport",ADDRESS_CHANGE,DRIVERS_LICENSE,2026-05-02 15:41:23,15,Saturday,elizabethvaldez@example.net,(602)847-9840x07881,181.95.107.57,Southwest,OR,0.0,1792,4,1,Desktop,Chrome,False,NONE,0.9
TXN-A00132,CR-0135,Spencer-Schmitt Trucking,AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-05-02 15:53:05,15,Saturday,gwilliams@example.net,903.230.2683,148.17.164.162,Northeast,CO,664.64,14,1,2,Desktop,Chrome,True,VELOCITY_SPIKE,74.7
TXN-000190,CR-0140,"Hines, Stevens and Ochoa Trucking",NEW_CARRIER_REGISTRATION,PASSPORT,2026-05-02 16:15:09,16,Saturday,ashleybrown@example.com,+1-502-347-0015x7375,88.2.239.105,West Coast,AZ,317.97,1480,2,2,Desktop,Edge,False,NONE,25.5
TXN-000956,CR-0196,Ruiz PLC Freight,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-05-02 16:23:38,16,Saturday,thomaslevine@example.net,8314494244,128.55.101.37,West Coast,FM,226.16,1765,14,2,Desktop,Firefox,False,NONE,6.5
TXN-001956,CR-0035,Cook-Snyder Logistics,CONTACT_UPDATE,PASSPORT,2026-05-02 17:07:53,17,Saturday,zphillips@example.com,(949)805-5672,153.138.37.107,Northwest,MT,0.0,231,12,1,Desktop,Edge,False,NONE,5.1
TXN-000301,CR-0064,Sweeney Group Freight,DOCUMENT_SUBMISSION,COMPLIANCE_FORM,2026-05-02 17:22:01,17,Saturday,whitneyapril@example.com,+1-869-793-6722x2857,89.200.28.31,West Coast,MA,382.12,1168,2,1,Desktop,Safari,False,NONE,14.8
TXN-A00082,CR-0108,Mathis-Wilson Trucking,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-05-02 18:12:00,18,Saturday,wilsonjessica@example.org,264-738-2316,147.86.255.103,Midwest,WA,0.0,58,2,1,Desktop,Chrome,True,RAPID_CHANGES,72.0
TXN-001954,CR-0158,"Townsend, Allen and Woods Trucking",AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-05-02 18:38:18,18,Saturday,millerchristopher@example.com,(200)680-3621x07066,118.88.40.15,Southwest,AR,467.47,1562,14,0,Desktop,Chrome,False,NONE,27.5
TXN-001172,CR-0193,Lopez and Sons Logistics,IDENTITY_VERIFICATION,PASSPORT,2026-05-02 19:44:13,19,Saturday,jkim@example.org,4819601749,162.24.92.237,Northwest,OH,200.83,859,9,0,Mobile,Firefox,False,NONE,0.8
TXN-001300,CR-0139,Robbins LLC Transport,VEHICLE_ADDITION,DRIVERS_LICENSE,2026-05-02 19:57:37,19,Saturday,hkeller@example.org,844-299-5577,133.28.11.127,Northeast,NY,300.04,538,3,2,Tablet,Edge,False,NONE,23.4
TXN-A00088,CR-0109,Herrera-Perez Trucking,VEHICLE_ADDITION,INSURANCE_CERTIFICATE,2026-05-03 01:20:27,1,Sunday,wilsonkimberly@example.com,(694)234-2942,139.172.156.204,Southwest,VA,428.9,9,1,4,Desktop,Chrome,True,VELOCITY_SPIKE,93.2
TXN-001611,CR-0033,Copeland Ltd Transport,COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-05-03 01:26:18,1,Sunday,matthew82@example.org,234.292.4785x9902,151.19.248.117,Southeast,PA,0.0,447,7,0,Tablet,Firefox,False,NONE,17.6
TXN-A00193,CR-0036,Norton Group Trucking,INSURANCE_UPDATE,COMPLIANCE_FORM,2026-05-03 08:15:24,8,Sunday,dwells@example.com,001-290-649-3309,156.210.178.211,Southwest,MN,0.0,11,4,1,Desktop,Chrome,True,RAPID_CHANGES,71.0
TXN-000078,CR-0036,"Garrett, Sharp and Vaughan Transport",CONTACT_UPDATE,DRIVERS_LICENSE,2026-05-03 08:18:18,8,Sunday,nroth@example.org,(676)489-3351x3463,75.130.198.139,Northwest,OH,438.2,1325,4,1,Desktop,Firefox,False,NONE,24.9
TXN-000009,CR-0057,Adams-Chavez Freight,INSURANCE_UPDATE,DRIVERS_LICENSE,2026-05-03 08:44:40,8,Sunday,lisamiller@example.net,+1-655-256-8092x77699,182.119.13.143,Northeast,ND,0.0,1701,9,1,Tablet,Safari,False,NONE,28.5
TXN-001614,CR-0191,"Sullivan, Sanchez and Thomas Transport",AUTHORITY_RENEWAL,DRIVERS_LICENSE,2026-05-03 08:48:15,8,Sunday,nicholaswilliams@example.org,335.676.6260,71.40.254.33,Midwest,NE,0.0,196,6,0,Mobile,Edge,False,NONE,27.9
TXN-000446,CR-0149,Burns-Warner Trucking,DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-05-03 10:09:33,10,Sunday,reyesabigail@example.org,+1-970-513-4060,53.36.133.73,West Coast,MT,0.0,393,3,0,Desktop,Firefox,False,NONE,23.9
TXN-000907,CR-0103,"Zimmerman, Moyer and Gibson Transport",ADDRESS_CHANGE,COMPLIANCE_FORM,2026-05-03 10:57:53,10,Sunday,cturner@example.com,894.907.4012,183.249.108.229,Northeast,IA,0.0,1537,6,0,Desktop,Safari,False,NONE,6.3
TXN-000869,CR-0184,Matthews-Davis Freight,INSURANCE_UPDATE,DRIVERS_LICENSE,2026-05-03 12:02:10,12,Sunday,michellegillespie@example.net,+1-213-476-2227,118.142.72.24,West Coast,FL,66.27,680,2,0,Desktop,Edge,False,NONE,13.9
TXN-000720,CR-0049,"Mcguire, Green and Murray Freight",CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-05-03 12:21:21,12,Sunday,robert99@example.net,922-586-7499,103.209.152.195,Southwest,WA,380.24,698,13,0,Desktop,Chrome,False,NONE,27.4
TXN-001562,CR-0114,Hamilton-Marsh Trucking,ADDRESS_CHANGE,VEHICLE_REGISTRATION,2026-05-03 12:37:35,12,Sunday,aprilgrant@example.net,455.920.0920,168.164.36.67,Northwest,RI,187.18,1578,6,2,Desktop,Chrome,False,NONE,15.1
TXN-000510,CR-0156,Flores Ltd Transport,VEHICLE_ADDITION,PASSPORT,2026-05-03 12:50:08,12,Sunday,hcollins@example.com,233.947.3507,156.242.255.127,Southwest,PR,0.0,156,2,0,Desktop,Firefox,False,NONE,5.2
TXN-001052,CR-0183,Thompson-Murray Freight,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-05-03 13:03:44,13,Sunday,ashleymclaughlin@example.net,7298787694,56.131.56.162,West Coast,AS,0.0,886,7,1,Desktop,Safari,False,NONE,8.5
TXN-000291,CR-0106,Christensen LLC Logistics,CONTACT_UPDATE,COMPLIANCE_FORM,2026-05-03 13:35:42,13,Sunday,derek70@example.org,803-241-9449x770,173.46.95.144,Northwest,IL,0.0,688,11,0,Mobile,Firefox,False,NONE,25.6
TXN-001394,CR-0046,Bender LLC Transport,IDENTITY_VERIFICATION,PASSPORT,2026-05-03 14:47:21,14,Sunday,vperez@example.net,609-561-8669x78371,78.127.27.45,Northeast,ID,472.67,1592,6,0,Desktop,Firefox,False,NONE,4.9
TXN-A00010,CR-0112,Wiley-Lewis Trucking,DOCUMENT_SUBMISSION,VEHICLE_REGISTRATION,2026-05-03 14:53:09,14,Sunday,briannahendricks@example.org,(634)684-2203x7746,146.37.190.155,Southeast,VT,746.35,994,14,5,Mobile,Chrome,True,SUSPICIOUS_PATTERN,78.6
TXN-001692,CR-0103,"Zimmerman, Moyer and Gibson Transport",COMPLIANCE_CHECK,DRIVERS_LICENSE,2026-05-03 15:11:07,15,Sunday,cturner@example.com,894.907.4012,79.240.162.202,Northeast,IA,166.87,240,10,2,Desktop,Firefox,False,NONE,27.9
TXN-A00024,CR-0080,Brown-Payne Trucking,DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-05-03 15:20:46,15,Sunday,temp2311@tempmail.com,555-792-4820,10.164.196.121,Northwest,SD,0.0,302,3,2,Desktop,Chrome,True,FAKE_IDENTITY,79.5
TXN-A00049,CR-0125,Anderson and Sons Trucking,NEW_CARRIER_REGISTRATION,INSURANCE_CERTIFICATE,2026-05-03 15:47:14,15,Sunday,carrier513@bulkmail.com,800-820-2633,192.168.9.88,Northwest,MI,386.29,88,3,0,Desktop,Chrome,True,BULK_REGISTRATION,74.1
TXN-000804,CR-0128,Smith LLC Freight,INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-05-03 16:23:35,16,Sunday,barnesjennifer@example.org,(354)397-4502x18501,189.183.28.116,Southwest,RI,198.67,535,9,0,Desktop,Safari,False,NONE,10.0
TXN-001388,CR-0149,Burns-Warner Trucking,IDENTITY_VERIFICATION,PASSPORT,2026-05-03 17:51:17,17,Sunday,reyesabigail@example.org,+1-970-513-4060,54.24.117.184,West Coast,MT,66.2,166,7,0,Mobile,Edge,False,NONE,27.5
TXN-000898,CR-0121,"Walsh, Ross and Griffin Freight",DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-05-03 18:16:34,18,Sunday,ybennett@example.com,+1-601-949-6526x01724,82.83.169.139,Southeast,NJ,48.2,1069,13,1,Desktop,Firefox,False,NONE,6.6
TXN-A00142,CR-0196,Morris-Frazier Trucking,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-05-03 18:44:00,18,Sunday,reginajohnson@example.net,001-520-689-2071x19005,115.185.116.69,West Coast,MT,0.0,53,1,0,Desktop,Chrome,True,RAPID_CHANGES,61.6
TXN-000576,CR-0046,Bender LLC Transport,IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-05-03 18:46:38,18,Sunday,vperez@example.net,609-561-8669x78371,160.118.99.234,Northeast,ID,0.0,1490,2,0,Mobile,Safari,False,NONE,26.5
TXN-001329,CR-0143,"Bell, Graham and Alvarez Trucking",AUTHORITY_RENEWAL,COMPLIANCE_FORM,2026-05-03 18:53:47,18,Sunday,robinflores@example.net,+1-723-335-6071x18202,156.216.249.233,Southeast,AZ,438.51,143,8,0,Desktop,Firefox,False,NONE,2.5
TXN-001448,CR-0033,Copeland Ltd Transport,IDENTITY_VERIFICATION,PASSPORT,2026-05-03 19:47:55,19,Sunday,matthew82@example.org,234.292.4785x9902,78.216.152.14,Southeast,PA,0.0,1586,11,0,Desktop,Chrome,False,NONE,24.6
TXN-000063,CR-0144,"Mack, Campbell and Walker Trucking",VEHICLE_ADDITION,DRIVERS_LICENSE,2026-05-03 21:52:34,21,Sunday,pamelascott@example.org,855.331.7067,192.7.156.238,West Coast,TX,0.0,1499,14,0,Desktop,Chrome,False,NONE,5.4
TXN-A00005,CR-0116,"Grimes, Ramirez and Bennett Trucking",CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-05-03 22:19:27,22,Sunday,pweeks@example.org,861-461-2076x91450,104.47.96.176,Southwest,AR,0.0,30,3,1,Desktop,Chrome,True,RAPID_CHANGES,83.1
TXN-A00134,CR-0112,Andrade LLC Trucking,VEHICLE_ADDITION,DRIVERS_LICENSE,2026-05-04 04:20:05,4,Monday,tammypayne@example.com,(507)840-0658x48582,107.201.148.171,Southeast,MN,135.44,1175,24,1,Tablet,Firefox,True,SUSPICIOUS_PATTERN,94.0
TXN-000711,CR-0144,"Mack, Campbell and Walker Trucking",CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-05-04 06:18:37,6,Monday,pamelascott@example.org,855.331.7067,104.135.56.27,West Coast,TX,473.14,1713,15,1,Desktop,Edge,False,NONE,20.5
TXN-000684,CR-0165,"Andrade, White and Reid Freight",NEW_CARRIER_REGISTRATION,PASSPORT,2026-05-04 06:50:13,6,Monday,gregory27@example.net,+1-250-323-6797,112.180.211.144,West Coast,UT,145.33,384,11,0,Desktop,Edge,False,NONE,26.2
TXN-001610,CR-0019,Jackson-Ward Freight,IDENTITY_VERIFICATION,PASSPORT,2026-05-04 07:37:32,7,Monday,joyce16@example.org,(913)644-0190x5456,129.146.210.125,Northeast,NE,475.66,440,11,0,Desktop,Edge,False,NONE,16.9
TXN-000451,CR-0052,"Trujillo, Fuller and Wright Logistics",VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-05-04 08:22:07,8,Monday,rbass@example.com,+1-976-897-9201x62247,57.24.38.217,Northwest,MD,0.0,388,15,0,Mobile,Firefox,False,NONE,15.1
TXN-000069,CR-0084,Potts-Ellis Logistics,DRIVER_ONBOARDING,DRIVERS_LICENSE,2026-05-04 08:39:51,8,Monday,perryanna@example.org,(273)918-5154,167.213.177.236,West Coast,PA,0.0,276,5,0,Desktop,Chrome,False,NONE,11.9
TXN-000213,CR-0007,Osborn Ltd Trucking,DOCUMENT_SUBMISSION,INSURANCE_CERTIFICATE,2026-05-04 08:40:58,8,Monday,grodriguez@example.org,2374537953,124.251.21.122,Northeast,MD,235.47,1413,6,0,Desktop,Firefox,False,NONE,11.1
TXN-000434,CR-0048,Wiley-Page Transport,DRIVER_ONBOARDING,PASSPORT,2026-05-04 08:45:29,8,Monday,jennifer50@example.org,409-530-9976,58.171.82.251,Southeast,MA,0.0,1165,4,0,Desktop,Chrome,False,NONE,12.1
TXN-001970,CR-0040,Lee-Simon Freight,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-05-04 09:13:21,9,Monday,bwallace@example.org,919-692-9300x899,60.112.230.131,Southwest,GU,0.0,1549,6,1,Mobile,Edge,False,NONE,27.2
TXN-000201,CR-0200,"Garcia, Mcdaniel and Wilson Logistics",COMPLIANCE_CHECK,PASSPORT,2026-05-04 09:51:33,9,Monday,morganjames@example.org,(255)911-0302,170.136.92.197,Northwest,AK,50.07,1405,5,0,Mobile,Chrome,False,NONE,22.9
TXN-000781,CR-0088,Brown LLC Freight,IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-05-04 10:05:08,10,Monday,kenneth04@example.org,(735)856-7723x885,154.108.130.252,West Coast,WV,0.0,1642,5,2,Mobile,Chrome,False,NONE,5.0
TXN-001062,CR-0154,Davis-Chan Transport,NEW_CARRIER_REGISTRATION,PASSPORT,2026-05-04 10:24:00,10,Monday,shannon28@example.org,001-495-504-7869x096,71.26.22.22,Southwest,VT,246.32,249,14,1,Mobile,Chrome,False,NONE,0.1
TXN-000304,CR-0026,"Reed, Mcguire and Levy Transport",INSURANCE_UPDATE,INSURANCE_CERTIFICATE,2026-05-04 10:39:22,10,Monday,tmcneil@example.org,+1-937-730-1954x73039,116.48.141.68,West Coast,NJ,0.0,1315,7,0,Desktop,Firefox,False,NONE,12.6
TXN-001792,CR-0110,Shields Inc Trucking,INSURANCE_UPDATE,INSURANCE_CERTIFICATE,2026-05-04 11:11:21,11,Monday,xhall@example.net,(916)766-7620,160.114.222.204,Northwest,TN,0.0,355,9,0,Desktop,Safari,False,NONE,6.6
TXN-000014,CR-0008,Brown and Sons Logistics,ADDRESS_CHANGE,PASSPORT,2026-05-04 11:42:06,11,Monday,chelseagonzalez@example.net,001-240-909-7379x06831,153.186.43.216,Southeast,MO,267.06,866,11,0,Desktop,Edge,False,NONE,4.1
TXN-000894,CR-0046,Bender LLC Transport,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-05-04 13:08:03,13,Monday,vperez@example.net,609-561-8669x78371,182.40.36.178,Northeast,ID,0.0,1703,5,2,Mobile,Safari,False,NONE,18.5
TXN-001392,CR-0116,Smith-Fuentes Freight,DOCUMENT_SUBMISSION,DRIVERS_LICENSE,2026-05-04 14:04:13,14,Monday,fescobar@example.net,(293)795-3179x58155,97.26.34.22,Northwest,MH,0.0,997,10,0,Mobile,Edge,False,NONE,24.2
TXN-001678,CR-0122,Smith-Acevedo Transport,VEHICLE_ADDITION,INSURANCE_CERTIFICATE,2026-05-04 14:55:04,14,Monday,nbriggs@example.org,910.886.3655,197.225.125.35,Southwest,DC,277.62,284,5,0,Mobile,Chrome,False,NONE,9.0
TXN-000563,CR-0097,Hensley and Sons Trucking,IDENTITY_VERIFICATION,DRIVERS_LICENSE,2026-05-04 14:59:45,14,Monday,jonessarah@example.com,516.448.3503,145.66.141.22,West Coast,NY,0.0,1122,7,0,Desktop,Safari,False,NONE,12.8
TXN-000735,CR-0129,Miller-Williams Freight,VEHICLE_ADDITION,PASSPORT,2026-05-04 15:49:27,15,Monday,gsmith@example.net,(400)724-4826x388,193.40.245.23,Southeast,CA,98.36,1258,3,0,Desktop,Safari,False,NONE,7.5
TXN-001546,CR-0072,Riley LLC Trucking,CONTACT_UPDATE,PASSPORT,2026-05-04 16:27:35,16,Monday,cruzroger@example.com,4743789319,111.235.143.2,Northwest,WY,16.26,874,14,2,Desktop,Firefox,False,NONE,26.4
TXN-001896,CR-0057,Adams-Chavez Freight,INSURANCE_UPDATE,DRIVERS_LICENSE,2026-05-04 17:44:14,17,Monday,lisamiller@example.net,+1-655-256-8092x77699,99.108.236.31,Northeast,ND,0.0,1139,7,0,Desktop,Chrome,False,NONE,9.3
TXN-001628,CR-0082,Garcia Inc Transport,INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-05-04 18:07:38,18,Monday,webbtara@example.com,8365191568,188.71.253.5,Midwest,VT,355.92,366,4,0,Desktop,Firefox,False,NONE,17.7
TXN-001373,CR-0070,Nixon Inc Transport,CONTACT_UPDATE,PASSPORT,2026-05-04 18:16:02,18,Monday,oallen@example.com,758.664.5779x683,54.135.195.174,Southwest,MN,0.0,157,11,0,Desktop,Edge,False,NONE,21.7
TXN-000698,CR-0002,"Baker, Brown and Montgomery Transport",DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-05-04 18:26:42,18,Monday,ewaters@example.net,344-595-0374x675,58.4.7.40,Southeast,ID,299.97,746,4,2,Tablet,Firefox,False,NONE,16.7
TXN-001203,CR-0130,"Jennings, Cortez and Roth Freight",DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-05-04 18:28:05,18,Monday,morgan06@example.org,749.565.5778x4288,139.176.54.178,Northeast,FL,0.0,544,12,0,Tablet,Chrome,False,NONE,6.1
TXN-001803,CR-0098,Benson PLC Logistics,AUTHORITY_RENEWAL,VEHICLE_REGISTRATION,2026-05-05 01:21:01,1,Tuesday,williamsernest@example.com,+1-606-996-4293x92782,114.156.235.74,West Coast,NH,0.0,1211,7,2,Desktop,Chrome,False,NONE,3.4
TXN-001569,CR-0166,"Johnston, Taylor and West Transport",VEHICLE_ADDITION,DRIVERS_LICENSE,2026-05-05 01:54:37,1,Tuesday,brandonjohnson@example.net,+1-297-998-5832x36333,93.203.42.63,West Coast,VI,0.0,1234,4,1,Mobile,Edge,False,NONE,11.8
TXN-000008,CR-0197,Castillo Group Logistics,AUTHORITY_RENEWAL,COMPLIANCE_FORM,2026-05-05 06:26:13,6,Tuesday,howardsandra@example.org,2213023338,197.50.184.179,Southeast,DE,0.0,362,12,1,Mobile,Chrome,False,NONE,23.4
TXN-001548,CR-0023,"Rogers, Collins and Diaz Trucking",DRIVER_ONBOARDING,DRIVERS_LICENSE,2026-05-05 08:36:09,8,Tuesday,juan96@example.com,+1-347-602-6549,80.211.100.57,Southwest,GA,0.0,1641,11,1,Desktop,Edge,False,NONE,21.6
TXN-001124,CR-0016,Ramirez-Stevenson Transport,CONTACT_UPDATE,DRIVERS_LICENSE,2026-05-05 09:03:03,9,Tuesday,dsmith@example.org,(969)380-1360,81.222.101.65,Southeast,MN,457.62,1572,2,0,Mobile,Firefox,False,NONE,16.4
TXN-000661,CR-0022,"Black, Fernandez and Mcdowell Freight",DOCUMENT_SUBMISSION,VEHICLE_REGISTRATION,2026-05-05 09:40:33,9,Tuesday,christopherbarry@example.org,651.874.5067,53.203.248.3,West Coast,AZ,169.19,1508,3,0,Desktop,Edge,False,NONE,24.5
TXN-000037,CR-0184,Matthews-Davis Freight,ADDRESS_CHANGE,PASSPORT,2026-05-05 09:45:28,9,Tuesday,michellegillespie@example.net,+1-213-476-2227,119.107.214.124,West Coast,FL,0.0,356,8,0,Desktop,Firefox,False,NONE,25.9
TXN-000084,CR-0005,Rivera-Larson Trucking,COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-05-05 09:53:38,9,Tuesday,jamesbrett@example.net,(532)481-6960x8616,88.141.241.187,West Coast,FL,0.0,1649,6,0,Desktop,Firefox,False,NONE,12.6
TXN-001042,CR-0112,"Jones, Adams and Hubbard Freight",IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-05-05 09:58:41,9,Tuesday,jayjohnson@example.org,(265)519-6564x629,97.59.105.80,Southwest,GU,0.0,248,11,0,Mobile,Firefox,False,NONE,8.6
TXN-000463,CR-0073,Webb LLC Transport,DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-05-05 10:01:34,10,Tuesday,smithbrenda@example.com,001-598-353-0112x3553,61.33.215.94,West Coast,MT,0.0,1340,7,0,Desktop,Safari,False,NONE,12.4
TXN-A00140,CR-0046,Payne-Morgan Trucking,NEW_CARRIER_REGISTRATION,COMPLIANCE_FORM,2026-05-05 10:10:34,10,Tuesday,carrier195@bulkmail.com,800-431-9334,192.168.4.38,Northwest,AR,289.09,98,3,0,Desktop,Chrome,True,BULK_REGISTRATION,80.6
TXN-001998,CR-0064,Sweeney Group Freight,DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-05-05 10:12:08,10,Tuesday,whitneyapril@example.com,+1-869-793-6722x2857,159.125.62.95,West Coast,MA,22.74,178,9,0,Desktop,Firefox,False,NONE,8.1
TXN-000669,CR-0005,Rivera-Larson Trucking,DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-05-05 10:30:32,10,Tuesday,jamesbrett@example.net,(532)481-6960x8616,84.236.29.16,West Coast,FL,433.39,1737,4,0,Desktop,Edge,False,NONE,7.3
TXN-000503,CR-0158,"Townsend, Allen and Woods Trucking",IDENTITY_VERIFICATION,PASSPORT,2026-05-05 10:43:16,10,Tuesday,millerchristopher@example.com,(200)680-3621x07066,151.206.78.23,Southwest,AR,0.0,289,15,0,Tablet,Chrome,False,NONE,6.3
TXN-001076,CR-0001,"Parks, Greene and Alvarez Trucking",CONTACT_UPDATE,COMPLIANCE_FORM,2026-05-05 11:04:54,11,Tuesday,barbara81@example.org,6947026869,120.138.209.231,Northeast,OH,0.0,1560,14,1,Mobile,Chrome,False,NONE,14.9
TXN-A00084,CR-0115,Anderson-Andrews Trucking,IDENTITY_VERIFICATION,PASSPORT,2026-05-05 11:35:08,11,Tuesday,phillip07@example.net,(880)219-6147x17643,140.108.73.5,Southwest,SD,0.0,149,6,0,Desktop,Firefox,True,ADDRESS_MISMATCH,73.2
TXN-000944,CR-0106,Christensen LLC Logistics,VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-05-05 11:53:44,11,Tuesday,derek70@example.org,803-241-9449x770,98.210.200.125,Northwest,IL,0.0,1478,8,0,Mobile,Firefox,False,NONE,19.9
TXN-001218,CR-0065,Henry LLC Transport,DOCUMENT_SUBMISSION,VEHICLE_REGISTRATION,2026-05-05 12:00:26,12,Tuesday,lisa19@example.net,(670)410-2327x09649,78.12.143.16,West Coast,CA,0.0,484,2,1,Mobile,Edge,False,NONE,16.6
TXN-001013,CR-0176,"Holder, Dalton and Meyer Transport",DOCUMENT_SUBMISSION,COMPLIANCE_FORM,2026-05-05 12:01:29,12,Tuesday,lauracampos@example.com,843.277.9092x148,147.10.247.125,West Coast,GA,0.0,248,3,0,Mobile,Chrome,False,NONE,13.6
TXN-000470,CR-0094,Hansen-Smith Freight,VEHICLE_ADDITION,COMPLIANCE_FORM,2026-05-05 12:15:43,12,Tuesday,adam36@example.org,394-914-5350x88022,88.192.176.196,Northeast,NV,0.0,1760,3,1,Mobile,Safari,False,NONE,24.7
TXN-A00037,CR-0065,Warren Ltd Trucking,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-05-05 12:56:42,12,Tuesday,mendozajack@example.net,793-212-9067,186.123.200.243,Midwest,CO,0.0,117,3,0,Desktop,Firefox,True,ADDRESS_MISMATCH,57.9
TXN-000693,CR-0079,"Hicks, King and Sutton Trucking",ADDRESS_CHANGE,COMPLIANCE_FORM,2026-05-05 13:55:21,13,Tuesday,rogermacias@example.com,382-304-5285,81.180.128.167,West Coast,AS,0.0,781,15,0,Desktop,Safari,False,NONE,3.4
TXN-000639,CR-0022,"Black, Fernandez and Mcdowell Freight",ADDRESS_CHANGE,DRIVERS_LICENSE,2026-05-05 13:57:07,13,Tuesday,christopherbarry@example.org,651.874.5067,89.106.32.234,West Coast,AZ,0.0,1404,6,0,Desktop,Safari,False,NONE,10.9
TXN-001086,CR-0077,"Miller, Ruiz and Martin Logistics",VEHICLE_ADDITION,INSURANCE_CERTIFICATE,2026-05-05 15:08:16,15,Tuesday,martinbecker@example.com,+1-896-714-1420x19465,116.209.98.40,Southeast,MT,490.66,1147,7,0,Desktop,Safari,False,NONE,12.2
TXN-001396,CR-0001,"Parks, Greene and Alvarez Trucking",VEHICLE_ADDITION,INSURANCE_CERTIFICATE,2026-05-05 15:52:41,15,Tuesday,barbara81@example.org,6947026869,100.52.250.75,Northeast,OH,0.0,1767,2,0,Mobile,Edge,False,NONE,15.3
TXN-001092,CR-0002,"Baker, Brown and Montgomery Transport",INSURANCE_UPDATE,COMPLIANCE_FORM,2026-05-05 15:56:06,15,Tuesday,ewaters@example.net,344-595-0374x675,119.148.204.187,Southeast,ID,29.69,492,11,1,Desktop,Safari,False,NONE,10.3
TXN-001105,CR-0057,Adams-Chavez Freight,NEW_CARRIER_REGISTRATION,VEHICLE_REGISTRATION,2026-05-05 16:13:43,16,Tuesday,lisamiller@example.net,+1-655-256-8092x77699,144.25.10.66,Northeast,ND,0.0,634,12,1,Desktop,Firefox,False,NONE,2.8
TXN-001509,CR-0155,Young PLC Logistics,IDENTITY_VERIFICATION,DRIVERS_LICENSE,2026-05-05 16:22:11,16,Tuesday,yibarra@example.org,227-523-6481x372,91.92.66.148,Northwest,NE,329.96,626,14,0,Mobile,Chrome,False,NONE,3.0
TXN-001275,CR-0022,"Black, Fernandez and Mcdowell Freight",VEHICLE_ADDITION,DRIVERS_LICENSE,2026-05-05 17:12:56,17,Tuesday,christopherbarry@example.org,651.874.5067,145.99.204.24,West Coast,AZ,117.62,1192,6,2,Mobile,Chrome,False,NONE,17.7
TXN-001897,CR-0155,Young PLC Logistics,DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-05-05 17:15:29,17,Tuesday,yibarra@example.org,227-523-6481x372,171.173.42.154,Northwest,NE,0.0,1650,7,0,Desktop,Edge,False,NONE,27.1
